id,citations_wos,citations_all,open_access,year,language
WOS:000868327000001,3,3,,2023,English
WOS:000868338100001,5,6,,2023,English
WOS:000868349500001,4,5,Green Accepted,2022,English
WOS:000868354200001,0,0,,2023,English
WOS:000868406100001,3,3,"hybrid, Green Published",2023,English
WOS:000868415900001,2,2,,2023,English
WOS:000868432000001,0,0,,2022,English
WOS:000868432000002,1,1,,2022,English
WOS:000868432000003,2,2,,2022,English
WOS:000868432000004,1,2,,2022,English
WOS:000868432000005,1,1,,2022,English
WOS:000868823300001,2,2,,2023,English
WOS:000868866200001,5,5,"Green Accepted, Green Published",2022,English
WOS:000868899700001,11,11,,2022,English
WOS:000868899700002,17,17,,2022,English
WOS:000868899700003,10,11,,2022,English
WOS:000868938000001,3,3,gold,2021,English
WOS:000868941800010,0,0,,2022,English
WOS:000868963500001,3,3,,2023,English
WOS:000868963500002,1,1,"hybrid, Green Published",2023,English
WOS:000869084800001,12,12,,2023,English
WOS:000869154900001,9,11,Green Submitted,2022,English
WOS:000869160400001,12,12,hybrid,2022,English
WOS:000869179800001,14,14,,2022,English
WOS:000869221000001,6,6,,2022,English
WOS:000869244000001,3,3,,2022,English
WOS:000869251000001,14,15,"Green Published, Bronze",2024,English
WOS:000869269200001,9,9,Green Published,2022,English
WOS:000869319900001,4,4,,2022,English
WOS:000869357700001,1,1,,2023,English
WOS:000869357700003,9,9,"Green Published, Bronze",2023,English
WOS:000869357700005,3,3,hybrid,2023,English
WOS:000869357700006,4,4,,2022,English
WOS:000869357700007,5,5,,2022,English
WOS:000869357700008,6,6,,2023,English
WOS:000869357700010,2,2,"hybrid, Green Published",2023,English
WOS:000869420300001,0,0,,2024,English
WOS:000869427500001,4,4,"Green Published, Green Submitted",2024,English
WOS:000869511600001,20,22,"Green Published, hybrid",2023,English
WOS:000869518100001,2,2,,2022,English
WOS:000869535500001,4,4,,2022,English
WOS:000869611200001,4,4,,2022,English
WOS:000869803300001,10,11,"hybrid, Green Published",2022,English
WOS:000869810200001,12,12,,2023,English
WOS:000869811600001,3,3,"Green Published, hybrid",2023,English
WOS:000869813300001,1,1,gold,2022,English
WOS:000869813300002,0,0,gold,2022,English
WOS:000869883100001,2,2,,2022,English
WOS:000869887500001,2,2,gold,2022,English
WOS:000869894400001,1,1,"gold, Green Published",2022,English
WOS:000869947000001,0,0,,2024,English
WOS:000869952100001,6,6,"hybrid, Green Submitted",2022,English
WOS:000870107300001,38,38,,2023,English
WOS:000870114400001,19,19,hybrid,2022,English
WOS:000870122700001,12,12,,2023,English
WOS:000870211500001,5,5,"Green Submitted, Green Accepted",2023,English
WOS:000870241100001,1,1,,2022,English
WOS:000870323200001,4,4,"Green Published, hybrid",2022,English
WOS:000870333400001,3,3,"hybrid, Green Published",2023,English
WOS:000870342500001,8,8,"Green Published, hybrid",2023,English
WOS:000870345300001,1,1,Green Published,2022,English
WOS:000870346100001,6,6,Green Published,2022,English
WOS:000870347500001,14,14,,2022,English
WOS:000870348300001,9,10,"Green Published, Bronze",2022,English
WOS:000870440100001,1,2,,2022,English
WOS:000870570400001,1,1,,2022,English
WOS:000870575000001,0,0,,2022,English
WOS:000870585500001,0,0,,2022,English
WOS:000870586400001,0,0,,2022,English
WOS:000870618500002,0,0,,2022,English
WOS:000870636200001,2,2,,2023,English
WOS:000870639900001,7,7,,2023,English
WOS:000870748600001,2,2,,2023,English
WOS:000870753500001,2,2,"hybrid, Green Submitted",2022,English
WOS:000870784400001,10,10,Green Submitted,2022,English
WOS:000870789500001,5,5,Green Published,2022,English
WOS:000870793100005,2,2,,2022,English
WOS:000870843500001,12,12,,2022,English
WOS:000870845900001,2,2,,2022,English
WOS:000870845900002,5,5,,2022,English
WOS:000870845900003,9,9,,2022,English
WOS:000870891900001,1,1,,2022,English
WOS:000870912900001,1,1,,2022,English
WOS:000870916600001,9,9,,2022,English
WOS:000870944300001,3,3,hybrid,2024,English
WOS:000870944800001,1,1,,2022,English
WOS:000870945200001,20,20,Green Submitted,2023,English
WOS:000870980800001,6,6,,2022,English
WOS:000871036100001,3,3,,2022,English
WOS:000871036300001,28,28,,2024,English
WOS:000871036400001,12,13,,2023,English
WOS:000871036600001,1,1,hybrid,2024,English
WOS:000871036700001,3,3,,2024,English
WOS:000871068800001,14,15,,2022,English
WOS:000871068800002,4,4,Bronze,2022,English
WOS:000871068800003,0,1,,2022,English
WOS:000871068800004,1,1,,2022,English
WOS:000871122100001,1,1,"hybrid, Green Published",2023,English
WOS:000871149700001,0,0,,2022,English
WOS:000871149700002,5,5,,2022,English
WOS:000871149700003,3,3,,2022,English
WOS:000871149700004,2,2,,2022,English
WOS:000871233600001,0,0,,2023,English
WOS:000871234600001,2,2,,2023,English
WOS:000871238000001,12,13,gold,2022,English
WOS:000871323100001,9,9,,2023,English
WOS:000871343200001,3,3,,2022,English
WOS:000871435700001,9,9,"hybrid, Green Published",2023,English
WOS:000871666800001,2,3,hybrid,2023,English
WOS:000871669400001,6,6,hybrid,2022,English
WOS:000871670200001,0,0,,2023,English
WOS:000871707900001,1,1,,2023,English
WOS:000871784500001,1,1,hybrid,2022,English
WOS:000871967600001,5,6,,2022,English
WOS:000871982200001,1,1,Green Published,2023,English
WOS:000871991300001,10,10,Green Published,2023,English
WOS:000872545600001,3,3,,2022,English
WOS:000872545600002,12,13,Green Published,2022,English
WOS:000872545600003,3,3,,2022,English
WOS:000872545600004,8,8,,2022,English
WOS:000872545600005,0,0,,2022,English
WOS:000872545600006,4,6,,2022,English
WOS:000872545600007,1,1,,2022,English
WOS:000872545600008,4,5,,2022,English
WOS:000872545600009,4,4,,2022,English
WOS:000872545600010,13,13,,2022,English
WOS:000872545600011,1,1,,2022,English
WOS:000872545600012,1,1,Green Submitted,2022,English
WOS:000872612500001,4,4,Green Published,2022,English
WOS:000872690100001,3,2,Green Published,2022,English
WOS:000872768700001,8,8,Green Published,2022,English
WOS:000873218300001,1,1,,2022,English
WOS:000873234400001,9,9,,2022,English
WOS:000873293900001,10,10,Green Submitted,2022,English
WOS:000873324100001,1,2,Green Published,2023,English
WOS:000873408400001,1,1,hybrid,2022,English
WOS:000873505900001,1,1,,2023,English
WOS:000873802500001,13,13,,2022,English
WOS:000874126400001,5,6,,2023,English
WOS:000874178600001,5,5,Green Published,2022,English
WOS:000874250600001,1,1,,2023,English
WOS:000874403400001,7,7,"Bronze, Green Published",2022,English
WOS:000874434800001,8,8,Green Accepted,2023,English
WOS:000874459500001,2,3,,2023,English
WOS:000874656100001,4,4,,2022,English
WOS:000874720600001,5,5,,2023,English
WOS:000874760500001,5,5,hybrid,2022,English
WOS:000874760500002,1,1,,2022,English
WOS:000874760500003,0,0,,2022,English
WOS:000874760500004,3,3,,2022,English
WOS:000874885800001,2,2,,2023,English
WOS:000874910900001,2,2,,2022,English
WOS:000874910900002,3,3,Bronze,2022,English
WOS:000874910900003,0,0,,2022,English
WOS:000874910900004,1,1,,2022,English
WOS:000874910900005,0,0,,2022,English
WOS:000874910900006,2,2,Bronze,2022,English
WOS:000874910900007,0,0,,2022,English
WOS:000874910900008,1,1,,2022,English
WOS:000874967400001,1,1,,2022,English
WOS:000875008800001,0,0,,2022,English
WOS:000875301400001,2,2,,2024,English
WOS:000875503800001,0,0,,2023,English
WOS:000875519000001,0,0,,2023,English
WOS:000875603500001,1,1,,2023,English
WOS:000875720800001,1,1,"Green Published, gold",2022,English
WOS:000875732900001,0,0,gold,2022,English
WOS:000875757100001,8,9,,2023,English
WOS:000875758800001,2,2,Green Published,2022,English
WOS:000875856800001,2,2,"gold, Green Published",2022,English
WOS:000875856800002,1,1,"gold, Green Published",2022,English
WOS:000875923500001,3,3,,2024,English
WOS:000875960700001,4,4,,2023,English
WOS:000876037200001,10,12,"Green Published, hybrid",2022,English
WOS:000876054800001,2,2,,2023,English
WOS:000876082900001,11,11,"hybrid, Green Published",2024,English
WOS:000876092200001,1,1,,2023,English
WOS:000876096600002,0,0,,2022,English
WOS:000876096600003,1,1,,2022,English
WOS:000876096600004,0,0,,2022,English
WOS:000876096600005,2,2,,2022,English
WOS:000876096600006,0,0,,2022,English
WOS:000876096600007,3,3,,2022,English
WOS:000876096600008,1,1,,2022,English
WOS:000876096600009,1,1,,2022,English
WOS:000876096600010,0,0,,2022,English
WOS:000876096600011,0,0,,2022,English
WOS:000876096600012,0,0,,2022,English
WOS:000876096600013,0,0,,2022,English
WOS:000876110400001,1,1,,2023,English
WOS:000876115100001,2,2,"Green Published, hybrid",2023,English
WOS:000876144900001,3,3,,2024,English
WOS:000876162600001,2,2,,2024,English
WOS:000876163900001,0,0,,2022,English
WOS:000876187100001,5,5,hybrid,2023,English
WOS:000876237700001,1,1,,2022,English
WOS:000876472300001,6,6,,2022,English
WOS:000876583400001,1,1,hybrid,2023,English
WOS:000876584000001,7,7,Green Submitted,2023,English
WOS:000876672200001,5,5,,2023,English
WOS:000876699400001,1,1,Bronze,2022,English
WOS:000876858800001,4,5,hybrid,2022,English
WOS:000877122400001,0,0,,2023,English
WOS:000877166000002,2,3,,2022,English
WOS:000877258600001,3,3,,2024,English
WOS:000877280400001,7,7,,2022,English
WOS:000877283300001,1,1,,2022,English
WOS:000877354700001,16,16,,2022,English
WOS:000877354700002,2,2,,2022,English
WOS:000877388800001,0,0,,2023,English
WOS:000877389200001,3,3,,2023,English
WOS:000877418400001,1,1,hybrid,2022,English
WOS:000877418400002,2,2,"Green Published, hybrid, Green Submitted",2022,English
WOS:000877418400003,5,5,"hybrid, Green Published",2022,English
WOS:000877418400004,10,10,"hybrid, Green Submitted",2022,English
WOS:000877418400005,2,2,hybrid,2022,English
WOS:000877418400006,2,2,"hybrid, Green Published",2022,English
WOS:000877418400007,0,0,hybrid,2022,English
WOS:000877418400008,1,2,"hybrid, Green Published",2022,English
WOS:000877418400009,0,0,"Green Submitted, hybrid",2022,English
WOS:000877418400010,2,2,"hybrid, Green Submitted",2022,English
WOS:000877418400012,1,1,hybrid,2022,English
WOS:000877418400013,6,7,hybrid,2022,English
WOS:000877418400015,0,0,"Green Published, hybrid",2022,English
WOS:000877418400016,2,2,hybrid,2022,English
WOS:000877418400017,1,1,"Green Submitted, hybrid",2022,English
WOS:000877418400018,11,11,hybrid,2022,English
WOS:000877422100002,3,3,"hybrid, Green Submitted",2022,English
WOS:000877422100004,3,3,hybrid,2022,English
WOS:000877422100005,10,11,hybrid,2022,English
WOS:000877422100006,4,4,hybrid,2022,English
WOS:000877422100007,2,3,hybrid,2022,English
WOS:000877422100008,6,7,hybrid,2022,English
WOS:000877422100009,5,5,hybrid,2022,English
WOS:000877422100010,5,5,"hybrid, Green Submitted",2022,English
WOS:000877422100011,3,4,"hybrid, Green Submitted",2022,English
WOS:000877422100012,4,4,hybrid,2022,English
WOS:000877422100013,1,1,hybrid,2022,English
WOS:000877422100014,3,3,hybrid,2022,English
WOS:000877422100015,4,4,hybrid,2022,English
WOS:000877422100016,0,0,hybrid,2022,English
WOS:000877422100017,1,1,"hybrid, Green Submitted",2022,English
WOS:000877422100018,0,0,hybrid,2022,English
WOS:000877422100019,1,1,hybrid,2022,English
WOS:000877422100020,8,8,hybrid,2022,English
WOS:000877422100021,9,9,hybrid,2022,English
WOS:000877422100022,7,7,hybrid,2022,English
WOS:000877422100023,1,1,hybrid,2022,English
WOS:000877422100024,47,48,hybrid,2022,English
WOS:000877448800001,1,2,,2023,English
WOS:000877484800001,6,6,,2023,English
WOS:000877519000001,4,4,,2023,English
WOS:000877519000002,1,1,,2023,English
WOS:000877519100001,2,2,,2023,English
WOS:000877541900001,0,0,,2023,English
WOS:000877542000001,5,5,,2024,English
WOS:000877542300001,15,15,,2023,English
WOS:000877542800001,1,1,,2023,English
WOS:000877543200001,3,3,,2024,English
WOS:000877543400001,2,2,,2024,English
WOS:000877544200001,0,0,,2022,English
WOS:000877580400001,10,12,,2023,English
WOS:000877580400002,2,2,,2023,English
WOS:000877580400003,41,41,,2023,English
WOS:000877580400004,12,12,,2023,English
WOS:000877580400005,28,28,hybrid,2023,English
WOS:000877580400006,3,3,,2023,English
WOS:000877580400007,6,6,,2023,English
WOS:000877590800001,4,5,,2022,English
WOS:000877590800002,3,3,,2022,English
WOS:000877590800003,9,9,,2022,English
WOS:000877590800004,13,13,,2022,English
WOS:000877590800005,3,3,"Green Published, hybrid",2022,English
WOS:000877590800006,1,1,,2022,English
WOS:000877590800007,1,1,,2022,English
WOS:000877590800008,15,15,,2022,English
WOS:000877590800009,8,8,,2022,English
WOS:000877590800010,2,2,,2022,English
WOS:000877761100001,1,1,,2022,English
WOS:000877800200001,3,3,Green Published,2022,English
WOS:000877802600001,8,8,Green Published,2023,English
WOS:000877814600001,0,0,"hybrid, Green Accepted",2024,English
WOS:000877821900001,0,0,Green Published,2024,English
WOS:000877827000001,4,5,,2023,English
WOS:000877827900001,1,1,Green Published,2022,English
WOS:000877847100001,9,9,,2022,English
WOS:000878004900001,1,1,"Bronze, Green Published",2023,English
WOS:000878005000001,5,6,hybrid,2023,English
WOS:000878005000002,6,6,"Green Published, Bronze",2023,English
WOS:000878005000003,2,2,"Green Published, hybrid",2023,English
WOS:000878005000004,5,5,,2023,English
WOS:000878037500001,66,67,,2024,English
WOS:000878066400001,4,4,Green Accepted,2022,English
WOS:000878103800001,0,0,,2022,English
WOS:000878258700001,2,2,Green Published,2023,English
WOS:000878508200001,1,1,"Bronze, Green Published",2022,English
WOS:000878546900001,0,0,,2024,English
WOS:000878704500001,3,3,,2022,English
WOS:000878704500002,2,2,"hybrid, Green Published",2022,English
WOS:000878724500001,0,0,,2023,English
WOS:000878725700001,2,2,,2024,English
WOS:000878727000001,19,19,Green Submitted,2023,English
WOS:000878728000001,6,6,hybrid,2023,English
WOS:000878728600001,2,2,"Green Submitted, Green Accepted",2023,English
WOS:000878729300001,5,5,,2024,English
WOS:000878731700001,2,2,,2023,English
WOS:000878739600001,1,1,,2022,English
WOS:000878739600002,3,3,,2022,English
WOS:000878742000001,15,15,,2022,English
WOS:000878742000002,1,1,,2022,English
WOS:000878762100001,2,2,"gold, Green Published",2022,English
WOS:000878797800001,6,6,,2023,English
WOS:000878809800001,1,1,,2023,English
WOS:000878811100001,3,3,,2023,English
WOS:000878811500001,20,21,,2023,English
WOS:000878913000001,5,5,,2023,English
WOS:000878915300001,1,1,,2023,English
WOS:000878916600001,0,0,,2022,English
WOS:000878927500001,2,2,,2022,English
WOS:000879098300001,11,12,Green Published,2023,English
WOS:000879257600001,21,21,,2023,English
WOS:000879316400001,1,1,Green Submitted,2023,English
WOS:000879316500001,0,0,,2023,English
WOS:000879317700001,1,1,,2024,English
WOS:000879471400001,7,8,,2023,English
WOS:000879490100001,0,0,,2023,English
WOS:000879524800001,1,1,gold,2022,English
WOS:000879540100001,4,4,"hybrid, Green Published",2023,English
WOS:000879541400001,1,1,"Green Published, hybrid",2023,English
WOS:000879563200001,1,1,Green Published,2024,English
WOS:000879564000001,0,0,Green Accepted,2024,English
WOS:000879566000001,3,3,"Green Published, Green Accepted",2024,English
WOS:000879688200001,2,2,,2023,English
WOS:000879717800001,0,0,hybrid,2022,English
WOS:000879748800001,0,0,,2023,English
WOS:000879810200001,1,1,Green Submitted,2023,English
WOS:000879858400001,6,6,,2022,English
WOS:000879858400002,6,6,,2022,English
WOS:000879858400003,4,4,,2022,English
WOS:000879858400004,0,0,,2022,English
WOS:000879858400005,2,2,,2022,English
WOS:000879858400006,1,1,,2022,English
WOS:000880079500001,0,0,,2022,English
WOS:000880079500002,1,1,,2022,English
WOS:000880079500003,2,2,Green Submitted,2022,English
WOS:000880079500004,0,0,,2022,English
WOS:000880113900001,36,36,gold,2021,English
WOS:000880113900002,15,16,gold,2021,English
WOS:000880113900003,3,3,gold,2021,English
WOS:000880113900004,3,3,gold,2021,English
WOS:000880113900005,1,1,gold,2021,English
WOS:000880113900006,2,2,gold,2021,English
WOS:000880156000002,1,1,,2022,English
WOS:000880156000003,3,3,,2022,English
WOS:000880156500001,1,1,,2022,English
WOS:000880221900001,27,28,,2023,English
WOS:000880257200001,11,11,,2023,English
WOS:000880265300001,2,2,"Green Published, hybrid",2023,English
WOS:000880351400001,0,0,Green Published,2023,English
WOS:000880414400001,11,11,,2022,English
WOS:000880414400002,0,0,,2022,English
WOS:000880414400003,5,5,,2022,English
WOS:000880414400004,4,4,,2022,English
WOS:000880414400005,1,1,Green Submitted,2022,English
WOS:000880458000001,0,1,"Bronze, Green Submitted",2022,English
WOS:000880458000002,1,1,Bronze,2022,English
WOS:000880458000003,1,1,Bronze,2022,English
WOS:000880458000004,1,1,Bronze,2022,English
WOS:000880458000005,1,1,Bronze,2022,English
WOS:000880458000006,2,2,Bronze,2022,English
WOS:000880458000007,1,1,Bronze,2022,English
WOS:000880459500001,6,6,,2023,English
WOS:000880769600001,12,12,,2023,English
WOS:000880769600002,51,51,hybrid,2023,English
WOS:000880769600003,17,17,"hybrid, Green Published",2023,English
WOS:000880769600004,7,7,,2023,English
WOS:000880769600005,5,5,,2023,English
WOS:000880769600006,0,0,,2023,English
WOS:000880769600007,8,8,"Green Published, hybrid",2023,English
WOS:000880769600008,12,13,,2023,English
WOS:000880769600009,22,23,,2023,English
WOS:000880794300001,1,1,,2022,English
WOS:000881328600001,12,12,,2022,English
WOS:000881328600002,1,1,,2022,English
WOS:000881328600003,1,1,,2022,English
WOS:000881328600004,1,1,,2022,English
WOS:000881328600005,1,1,,2022,English
WOS:000881328600008,0,0,,2022,English
WOS:000881328600009,0,0,,2022,English
WOS:000881328600010,0,0,,2022,English
WOS:000881328600011,1,1,,2022,English
WOS:000881328600012,3,3,,2022,English
WOS:000881413700001,3,3,,2022,English
WOS:000881793400001,0,0,,2023,English
WOS:000881793500001,1,1,,2023,English
